OBJECTID;Id;Lon;Lat;Z_DSM;BEAR_PREV;DIST_PREV_m;Z_sampled;dZ;POINT_X;POINT_Y;POINT_Z
1426;1426;39.02763032;51.42791116;146.1663;153.9841;8.0527;147.4773;1.311;39.02763032;51.42791116;0
1427;1427;39.02767986;51.42784771;147.1668;153.9841;7.8552;147.0319;-0.1349;39.02767986;51.42784771;0
1428;1428;39.02772539;51.4277894;146.3422;153.9841;7.2185;147.0319;0.6897;39.02772539;51.4277894;0
1429;1429;39.02776596;51.42773743;147.3732;153.984;6.4334;147.0319;-0.3413;39.02776596;51.42773743;0
1430;1430;39.02781206;51.42767839;143.6577;153.984;7.3093;147.0319;3.3742;39.02781206;51.42767839;0
1431;1431;39.02785728;51.42762047;145.7681;153.984;7.1704;145.1064;-0.6617;39.02785728;51.42762047;0
1432;1432;39.02790209;51.42756307;143.2633;153.984;7.1065;145.1064;1.8431;39.02790209;51.42756307;0
1433;1433;39.02795037;51.42750123;144.5975;153.9839;7.6553;145.1064;0.5089;39.02795037;51.42750123;0
1434;1434;39.02799033;51.42745006;143.6675;153.9839;6.3359;145.1064;1.4389;39.02799033;51.42745006;0
1435;1435;39.02803153;51.42739729;140.8563;153.9839;6.5322;145.1064;4.2501;39.02803153;51.42739729;0
1436;1436;39.0280745;51.42734225;141.7613;153.9838;6.8148;148.4688;6.7075;39.0280745;51.42734225;0
1437;1437;39.02811853;51.42728585;141.0106;153.9838;6.9814;148.4688;7.4582;39.02811853;51.42728585;0
1438;1438;39.02815808;51.4272352;140.6874;153.9838;6.2709;148.4688;7.7814;39.02815808;51.4272352;0
1439;1439;39.02820987;51.42716886;140.137;153.9838;8.2128;145.4995;5.3625;39.02820987;51.42716886;0
1440;1440;39.02826102;51.42710335;135.8847;153.9837;8.1108;145.4995;9.6148;39.02826102;51.42710335;0
1441;1441;39.02830676;51.42704477;136.5325;153.9837;7.2515;150.2771;13.7446;39.02830676;51.42704477;0
1442;1442;39.02835512;51.42698284;136.2798;153.9837;7.6682;150.2771;13.9973;39.02835512;51.42698284;0
1443;1443;39.02839668;51.4269296;137.3576;153.9836;6.5902;150.2771;12.9195;39.02839668;51.4269296;0
1444;1444;39.02844698;51.42686518;132.924;153.9836;7.9756;150.2771;17.3531;39.02844698;51.42686518;0
1445;1445;39.02849486;51.42680385;132.0677;153.9836;7.5923;151.6746;19.6069;39.02849486;51.42680385;0
1446;1446;39.0285341;51.42675359;130.9898;153.9836;6.2223;151.6746;20.6848;39.0285341;51.42675359;0
1447;1447;39.02857474;51.42670154;132.7544;153.9835;6.4444;151.6746;18.9202;39.02857474;51.42670154;0
1448;1448;39.02862358;51.42663898;132.4612;153.9835;7.7451;151.6746;19.2134;39.02862358;51.42663898;0
1449;1449;39.02867233;51.42657655;126.7871;153.9835;7.7293;151.6746;24.8875;39.02867233;51.42657655;0
1450;1450;39.0287128;51.42652471;129.069;153.9834;6.4174;152.7502;23.6812;39.0287128;51.42652471;0
1451;1451;39.0287541;51.42647181;127.3195;153.9834;6.5487;152.7502;25.4307;39.0287541;51.42647181;0
1452;1452;39.02879712;51.42641672;125.4932;153.9834;6.8211;152.7502;27.257;39.02879712;51.42641672;0
1453;1453;39.02884623;51.42635381;126.3544;153.9834;7.7878;152.7502;26.3958;39.02884623;51.42635381;0
1454;1454;39.02889759;51.42628803;123.0214;153.9833;8.1443;152.7502;29.7288;39.02889759;51.42628803;0
1455;1455;39.0289458;51.42622628;123.1481;153.9833;7.6436;156.419;33.2709;39.0289458;51.42622628;0
1456;1456;39.02899317;51.42616561;123.045;153.9833;7.5114;156.419;33.374;39.02899317;51.42616561;0
1457;1457;39.02903718;51.42610924;118.4602;153.9832;6.9784;154.7919;36.3317;39.02903718;51.42610924;0
1458;1458;39.02908551;51.42604734;116.5246;153.9832;7.6636;154.7919;38.2673;39.02908551;51.42604734;0
1459;1459;39.02912804;51.42599287;114.956;153.9832;6.7441;154.7919;39.8359;39.02912804;51.42599287;0
1460;1460;39.02917178;51.42593684;115.7402;153.9831;6.9359;155.7079;39.9677;39.02917178;51.42593684;0
1461;1461;39.02921204;51.42588528;114.7138;153.9831;6.384;155.7079;40.9941;39.02921204;51.42588528;0
1462;1462;39.02926259;51.42582053;116.4629;153.9831;8.0155;155.7079;39.245;39.02926259;51.42582053;0
1463;1463;39.02930249;51.42576943;110.5495;153.9831;6.3265;155.7079;45.1584;39.02930249;51.42576943;0
1464;1464;39.02934839;51.42571064;111.9944;153.983;7.278;150.7492;38.7548;39.02934839;51.42571064;0
1465;1465;39.02939232;51.42565437;112.8809;153.983;6.9663;140.1618;27.2809;39.02939232;51.42565437;0
1466;1466;39.02944029;51.42559294;111.282;153.983;7.6055;140.1618;28.8798;39.02944029;51.42559294;0
1467;1467;39.02948912;51.4255304;110.1561;153.9829;7.7431;140.1618;30.0057;39.02948912;51.4255304;0
1468;1468;39.02952915;51.42547912;109.2241;153.9829;6.3478;140.1618;30.9377;39.02952915;51.42547912;0
1469;1469;39.02958012;51.42541384;109.2879;153.9829;8.0819;140.5036;31.2157;39.02958012;51.42541384;0
1470;1470;39.02962463;51.42535684;108.5156;153.9829;7.0576;140.5036;31.988;39.02962463;51.42535684;0
1471;1471;39.02967171;51.42529653;108.2156;153.9828;7.4655;140.5036;32.288;39.02967171;51.42529653;0
1472;1472;39.02971854;51.42523655;109.0577;153.9828;7.4265;140.5036;31.4459;39.02971854;51.42523655;0
1473;1473;39.02976403;51.42517828;104.6208;153.9828;7.2131;140.5036;35.8828;39.02976403;51.42517828;0
1474;1474;39.02980558;51.42512506;106.47;153.9827;6.5888;141.1444;34.6744;39.02980558;51.42512506;0
1475;1475;39.02985299;51.42506435;104.2472;153.9827;7.5168;141.1444;36.8972;39.02985299;51.42506435;0
1476;1476;39.02989495;51.4250106;105.7269;153.9827;6.6537;139.5997;33.8728;39.02989495;51.4250106;0
1477;1477;39.02993593;51.42495811;104.6241;153.9827;6.4988;139.5997;34.9756;39.02993593;51.42495811;0
1478;1478;39.02998463;51.42489574;102.3131;153.9826;7.7219;139.5997;37.2866;39.02998463;51.42489574;0
1479;1479;39.03002557;51.4248433;101.2759;153.9826;6.4916;139.8186;38.5427;39.03002557;51.4248433;0
1480;1480;39.0300769;51.42477756;100.3254;153.9826;8.1388;139.8186;39.4932;39.0300769;51.42477756;0
1481;1481;39.03012896;51.42471089;103.1644;153.9825;8.2546;139.8186;36.6542;39.03012896;51.42471089;0
1482;1482;39.03017624;51.42465032;99.5015;153.9825;7.4981;138.3617;38.8602;39.03017624;51.42465032;0
1483;1483;39.03022589;51.42458673;98.4151;153.9825;7.8724;138.3617;39.9466;39.03022589;51.42458673;0
1484;1484;39.03027597;51.42452259;98.6043;153.9824;7.9404;138.3867;39.7824;39.03027597;51.42452259;0
1485;1485;39.03032136;51.42446445;97.6765;153.9824;7.1986;138.3867;40.7102;39.03032136;51.42446445;0
1486;1486;39.03037223;51.4243993;97.1961;153.9824;8.0652;138.3867;41.1906;39.03037223;51.4243993;0
1487;1487;39.03041722;51.42434167;97.4276;153.9824;7.135;138.3867;40.9591;39.03041722;51.42434167;0
1488;1488;39.03046037;51.42428641;97.1596;153.9823;6.8421;137.9853;40.8257;39.03046037;51.42428641;0
1489;1489;39.03050543;51.42422869;95.9416;153.9823;7.1453;137.9853;42.0437;39.03050543;51.42422869;0
1490;1490;39.03055588;51.42416408;98.0993;153.9823;7.9986;137.9853;39.886;39.03055588;51.42416408;0
1491;1491;39.03060542;51.42410063;96.1749;153.9822;7.8559;137.9853;41.8104;39.03060542;51.42410063;0
1492;1492;39.03064681;51.42404761;95.7179;153.9822;6.5636;137.9853;42.2674;39.03064681;51.42404761;0
1493;1493;39.0306956;51.42398512;95.4354;153.9822;7.736;135.9414;40.506;39.0306956;51.42398512;0
1494;1494;39.03073503;51.42393462;96.8579;153.9822;6.2526;135.9414;39.0835;39.03073503;51.42393462;0
1495;1495;39.03078697;51.4238681;97.8808;153.9821;8.2355;135.9414;38.0606;39.03078697;51.4238681;0
1496;1496;39.03082621;51.42381784;99.7117;153.9821;6.2224;135.9414;36.2297;39.03082621;51.42381784;0
1497;1497;39.03086615;51.42376668;100.4602;153.9821;6.3335;135.9414;35.4812;39.03086615;51.42376668;0
1498;1498;39.0309183;51.42369988;99.3517;153.982;8.2699;134.6037;35.252;39.0309183;51.42369988;0
1499;1499;39.03095876;51.42364807;100.5597;153.982;6.4149;134.6037;34.044;39.03095876;51.42364807;0
1500;1500;39.03100623;51.42358726;98.2041;153.982;7.5275;133.7356;35.5315;39.03100623;51.42358726;0
1501;1501;39.03105692;51.42352234;105.4127;153.982;8.038;133.7356;28.3229;39.03105692;51.42352234;0
1502;1502;39.03109978;51.42346745;104.5995;153.9819;6.7958;138.8864;34.2869;39.03109978;51.42346745;0
1503;1503;39.03114765;51.42340614;105.777;153.9819;7.5904;138.8864;33.1094;39.03114765;51.42340614;0
1504;1504;39.03118851;51.42335379;106.4596;153.9819;6.4801;138.8864;32.4268;39.03118851;51.42335379;0
1505;1505;39.03123347;51.42329621;105.9017;153.9818;7.1288;138.8864;32.9847;39.03123347;51.42329621;0
1506;1506;39.03127835;51.42323873;108.1649;153.9818;7.1167;138.8864;30.7215;39.03127835;51.42323873;0
1507;1507;39.03132576;51.42317801;106.5566;153.9818;7.5171;137.2746;30.718;39.03132576;51.42317801;0
1508;1508;39.03137693;51.42311246;106.3997;153.9818;8.115;137.2746;30.8749;39.03137693;51.42311246;0
1509;1509;39.03142423;51.42305188;108.2493;153.9817;7.4998;137.2746;29.0253;39.03142423;51.42305188;0
1510;1510;39.03147502;51.42298683;111.8305;153.9817;8.0539;137.2746;25.4441;39.03147502;51.42298683;0
1511;1511;39.03151622;51.42293406;110.2432;153.9817;6.533;137.2746;27.0314;39.03151622;51.42293406;0
1512;1512;39.03156374;51.42287321;107.8033;153.9816;7.534;131.6106;23.8073;39.03156374;51.42287321;0
1513;1513;39.03159016;51.42280562;109.3697;166.263;7.7404;131.6106;22.2409;39.03159016;51.42280562;0
1514;1514;39.03160006;51.42272639;109.7111;175.5337;8.8427;131.6106;21.8995;39.03160006;51.42272639;0
1515;1515;39.03160813;51.42266183;109.7404;175.5337;7.2042;131.6106;21.8702;39.03160813;51.42266183;0
1516;1516;39.03161607;51.42259823;111.3416;175.5337;7.0968;129.8654;18.5238;39.03161607;51.42259823;0
1517;1517;39.03162596;51.4225191;111.0189;175.5337;8.8314;129.8654;18.8465;39.03162596;51.4225191;0
1518;1518;39.03163511;51.42244584;112.4058;175.5337;8.1756;129.8654;17.4596;39.03163511;51.42244584;0
1519;1519;39.03164519;51.42236517;111.8863;175.5337;9.0015;129.8654;17.9791;39.03164519;51.42236517;0
1520;1520;39.03165433;51.42229196;113.0035;175.5337;8.17;132.5427;19.5392;39.03165433;51.42229196;0
1521;1521;39.03166272;51.42222485;112.42;175.5337;7.4889;132.5427;20.1227;39.03166272;51.42222485;0
1522;1522;39.03167182;51.422152;114.3412;175.5337;8.1304;132.5427;18.2015;39.03167182;51.422152;0
1523;1523;39.03167981;51.42208803;113.1645;175.5337;7.139;132.5427;19.3782;39.03167981;51.42208803;0
1524;1524;39.0316878;51.42202409;114.5105;175.5337;7.1352;138.2451;23.7346;39.0316878;51.42202409;0
1525;1525;39.03169758;51.42194579;113.4773;175.5337;8.7373;138.2451;24.7678;39.03169758;51.42194579;0
1526;1526;39.03170773;51.42186455;115.8214;175.5337;9.0667;138.2451;22.4237;39.03170773;51.42186455;0
1527;1527;39.03171726;51.42178826;115.46;175.5336;8.5133;131.4781;16.0181;39.03171726;51.42178826;0
1528;1528;39.03172522;51.42172456;114.8023;175.5336;7.1088;131.4781;16.6758;39.03172522;51.42172456;0
1529;1529;39.03173504;51.42164601;114.2696;175.5336;8.766;131.4781;17.2085;39.03173504;51.42164601;0
1530;1530;39.0317432;51.42158064;112.5335;175.5336;7.2949;131.4781;18.9446;39.0317432;51.42158064;0
1531;1531;39.0317533;51.42149984;114.5253;175.5336;9.0169;127.6487;13.1234;39.0317533;51.42149984;0
1532;1532;39.03176286;51.42142333;114.6119;175.5336;8.5373;127.6487;13.0368;39.03176286;51.42142333;0
1533;1533;39.03177126;51.4213561;114.4722;175.5336;7.5028;127.6487;13.1765;39.03177126;51.4213561;0
1534;1534;39.03178109;51.42127742;114.5788;175.5336;8.7808;127.6487;13.0699;39.03178109;51.42127742;0
1535;1535;39.03178923;51.42121227;113.4729;175.5336;7.2708;131.0007;17.5278;39.03178923;51.42121227;0
1536;1536;39.0317975;51.42114603;113.3442;175.5336;7.3915;131.0007;17.6565;39.0317975;51.42114603;0
1537;1537;39.03180746;51.42106632;114.4165;175.5336;8.8953;130.4931;16.0766;39.03180746;51.42106632;0
1538;1538;39.03181712;51.42098897;114.1071;175.5336;8.6323;130.4931;16.386;39.03181712;51.42098897;0
1539;1539;39.03182547;51.42092213;111.8477;175.5336;7.4587;133.5978;21.7501;39.03182547;51.42092213;0
1540;1540;39.0318335;51.42085789;112.759;175.5336;7.1689;133.5978;20.8388;39.0318335;51.42085789;0
1541;1541;39.03184361;51.42077696;112.5601;175.5335;9.0311;133.5978;21.0377;39.03184361;51.42077696;0
1542;1542;39.03185244;51.42070632;111.0275;175.5335;7.8827;133.5978;22.5703;39.03185244;51.42070632;0
1543;1543;39.03186038;51.4206427;111.0048;175.5335;7.0998;135.9391;24.9343;39.03186038;51.4206427;0
1544;1544;39.0318696;51.4205689;111.0187;175.5335;8.2364;135.9391;24.9204;39.0318696;51.4205689;0
1545;1545;39.03188008;51.42048504;108.8036;175.5335;9.3583;135.9391;27.1355;39.03188008;51.42048504;0
1546;1546;39.03188923;51.42041178;109.0036;175.5335;8.1749;137.6632;28.6596;39.03188923;51.42041178;0
1547;1547;39.03189875;51.42033562;108.3425;175.5335;8.4992;137.6632;29.3207;39.03189875;51.42033562;0
1548;1548;39.0319079;51.4202624;110.9747;175.5335;8.171;137.6632;26.6885;39.0319079;51.4202624;0
1549;1549;39.03191703;51.42018933;109.1997;175.5335;8.1547;137.6632;28.4635;39.03191703;51.42018933;0
1550;1550;39.03192721;51.42010784;107.477;175.5335;9.0943;138.5811;31.1041;39.03192721;51.42010784;0
1551;1551;39.03193548;51.42004163;108.3332;175.5335;7.3879;138.5811;30.2479;39.03193548;51.42004163;0
1552;1552;39.03194491;51.41996615;108.8651;175.5335;8.4235;138.5811;29.716;39.03194491;51.41996615;0
1553;1553;39.03195495;51.41988575;105.4913;175.5335;8.9723;138.5811;33.0898;39.03195495;51.41988575;0
1554;1554;39.03196475;51.41980733;106.6038;175.5335;8.7512;138.8747;32.2709;39.03196475;51.41980733;0
1555;1555;39.03197419;51.41973176;106.4082;175.5334;8.4331;138.8747;32.4665;39.03197419;51.41973176;0
1556;1556;39.03198321;51.41965955;104.5488;175.5334;8.0583;138.8747;34.3259;39.03198321;51.41965955;0
1557;1557;39.0319931;51.41958045;105.2947;175.5334;8.8269;139.4643;34.1696;39.0319931;51.41958045;0
1558;1558;39.03200187;51.41951026;103.1072;175.5334;7.8335;139.4643;36.3571;39.03200187;51.41951026;0
1559;1559;39.03201103;51.41943693;102.9918;175.5334;8.1828;139.4643;36.4725;39.03201103;51.41943693;0
1560;1560;39.0320202;51.41936351;100.7596;175.5334;8.1936;139.4643;38.7047;39.0320202;51.41936351;0
1561;1561;39.03202944;51.41928953;101.746;175.5334;8.2559;139.5833;37.8373;39.03202944;51.41928953;0
1562;1562;39.03203961;51.41920812;101.368;175.5334;9.0852;139.5833;38.2153;39.03203961;51.41920812;0
1563;1563;39.03204821;51.41913933;101.086;175.5334;7.6763;139.5833;38.4973;39.03204821;51.41913933;0
1564;1564;39.03205813;51.41905994;106.396;175.5334;8.8598;139.5833;33.1873;39.03205813;51.41905994;0
1565;1565;39.03206848;51.41897703;106.8248;175.5334;9.2521;139.5896;32.7648;39.03206848;51.41897703;0
1566;1566;39.03207871;51.41889518;105.9801;175.5334;9.1343;139.5896;33.6095;39.03207871;51.41889518;0
1567;1567;39.0320874;51.41882561;110.0244;175.5334;7.7635;139.5896;29.5652;39.0320874;51.41882561;0
1568;1568;39.03209787;51.4187418;109.8401;175.5333;9.3525;139.7385;29.8984;39.03209787;51.4187418;0
1569;1569;39.032108;51.41866071;108.1366;175.5333;9.0496;139.7385;31.6019;39.032108;51.41866071;0
1570;1570;39.03211717;51.41858732;109.162;175.5333;8.1896;139.7385;30.5765;39.03211717;51.41858732;0
1571;1571;39.03212692;51.41850927;106.1735;175.5333;8.7101;139.7385;33.565;39.03212692;51.41850927;0
1572;1572;39.03213566;51.4184393;106.8787;175.5333;7.8081;139.4514;32.5727;39.03213566;51.4184393;0
1573;1573;39.03214466;51.41836729;106.5708;175.5333;8.0365;139.4514;32.8806;39.03214466;51.41836729;0
1574;1574;39.03215336;51.41829765;106.2154;175.5333;7.771;139.4514;33.236;39.03215336;51.41829765;0
1575;1575;39.03216382;51.41821392;105.6083;175.5333;9.3441;139.4514;33.8431;39.03216382;51.41821392;0
1576;1576;39.03217213;51.41814746;105.0908;175.5333;7.4173;138.338;33.2472;39.03217213;51.41814746;0
1577;1577;39.0321805;51.41808042;105.6392;175.5333;7.4809;138.338;32.6988;39.0321805;51.41808042;0
1578;1578;39.03218939;51.41800929;104.3574;175.5333;7.9379;138.338;33.9806;39.03218939;51.41800929;0
1579;1579;39.0321974;51.41794517;106.2672;175.5333;7.1548;138.338;32.0708;39.0321974;51.41794517;0
1580;1580;39.03220566;51.41787907;105.9475;175.5333;7.3768;136.4542;30.5067;39.03220566;51.41787907;0
1581;1581;39.03221559;51.41779957;103.7115;175.5333;8.8723;136.4542;32.7427;39.03221559;51.41779957;0
1582;1582;39.03222431;51.41772974;105.6423;175.5332;7.7926;136.4542;30.8119;39.03222431;51.41772974;0
1583;1583;39.0322184;51.41765711;106.6422;182.9159;8.0907;136.4542;29.812;39.0322184;51.41765711;0
1584;1584;39.03219531;51.41759344;104.5206;192.7758;7.2638;134.8631;30.3425;39.03219531;51.41759344;0
1585;1585;39.03216995;51.41752351;104.138;192.7758;7.9772;134.8631;30.7251;39.03216995;51.41752351;0
1586;1586;39.03214758;51.41746184;104.9625;192.7759;7.0354;134.8631;29.9006;39.03214758;51.41746184;0
1587;1587;39.03212124;51.41738919;103.9686;192.7759;8.2881;134.8631;30.8945;39.03212124;51.41738919;0
1588;1588;39.03209893;51.41732767;104.2211;192.7759;7.0181;133.4849;29.2638;39.03209893;51.41732767;0
1589;1589;39.03207703;51.41726729;104.1574;192.7759;6.8888;133.4849;29.3275;39.03207703;51.41726729;0
1590;1590;39.03204938;51.41719105;103.9034;192.7759;8.6971;133.4849;29.5815;39.03204938;51.41719105;0
1591;1591;39.03202214;51.41711591;99.318;192.776;8.5715;133.4849;34.1669;39.03202214;51.41711591;0
1592;1592;39.032;51.41705488;101.7208;192.776;6.9634;131.4329;29.7121;39.032;51.41705488;0
1593;1593;39.03197268;51.41697953;99.434;192.776;8.5957;131.4329;31.9989;39.03197268;51.41697953;0
1594;1594;39.03194847;51.41691277;100.7568;192.776;7.6154;131.4329;30.6761;39.03194847;51.41691277;0
1595;1595;39.03192543;51.41684924;103.5105;192.776;7.2478;131.4329;27.9224;39.03192543;51.41684924;0
1596;1596;39.03189843;51.4167748;102.5779;192.776;8.492;127.6167;25.0388;39.03189843;51.4167748;0
1597;1597;39.03187262;51.41670362;103.532;192.7761;8.1204;127.6167;24.0847;39.03187262;51.41670362;0
1598;1598;39.03185019;51.41664177;102.9766;192.7761;7.0555;127.6167;24.6401;39.03185019;51.41664177;0
1599;1599;39.03182585;51.41657465;107.1109;192.7761;7.6572;127.6167;20.5058;39.03182585;51.41657465;0
1600;1600;39.03179712;51.41649543;106.511;192.7761;9.0383;127.3025;20.7915;39.03179712;51.41649543;0
1601;1601;39.03177415;51.41643208;105.933;192.7761;7.2266;127.3025;21.3695;39.03177415;51.41643208;0
1602;1602;39.03174706;51.41635738;107.1432;192.7762;8.5219;127.3025;20.1593;39.03174706;51.41635738;0
1603;1603;39.03172374;51.41629308;101.9815;192.7762;7.3356;127.3025;25.321;39.03172374;51.41629308;0
1604;1604;39.03169779;51.41622153;102.3421;192.7762;8.1626;121.028;18.6859;39.03169779;51.41622153;0
1605;1605;39.03167597;51.41616134;103.6851;192.7762;6.8663;121.028;17.3429;39.03167597;51.41616134;0
1606;1606;39.03165319;51.41609854;103.0351;192.7762;7.1646;121.028;17.9929;39.03165319;51.41609854;0
1607;1607;39.03162759;51.41602794;101.6343;192.7763;8.0537;121.028;19.3937;39.03162759;51.41602794;0
1608;1608;39.03160233;51.41595829;100.9826;192.7763;7.9456;112.6691;11.6865;39.03160233;51.41595829;0
1609;1609;39.03157597;51.41588558;103.0031;192.7763;8.2945;112.6691;9.666;39.03157597;51.41588558;0
1610;1610;39.03155385;51.41582459;103.0342;192.7763;6.9576;112.6691;9.6349;39.03155385;51.41582459;0
1611;1611;39.03152971;51.41575803;104.0487;192.7763;7.5933;112.6691;8.6204;39.03152971;51.41575803;0
1612;1612;39.03150381;51.41568661;105.4357;192.7763;8.1476;111.3532;5.9175;39.03150381;51.41568661;0
1613;1613;39.03147757;51.41561425;103.1964;192.7764;8.2554;111.3532;8.1568;39.03147757;51.41561425;0
1614;1614;39.0314488;51.41553492;103.0522;192.7764;9.0495;111.3532;8.301;39.0314488;51.41553492;0
1615;1615;39.03142041;51.41545663;102.6286;192.7764;8.9316;111.3532;8.7246;39.03142041;51.41545663;0
1616;1616;39.03139522;51.41538718;102.5729;192.7764;7.9234;111.8842;9.3113;39.03139522;51.41538718;0
1617;1617;39.03136767;51.4153112;104.8564;192.7764;8.6682;111.8842;7.0278;39.03136767;51.4153112;0
1618;1618;39.03134058;51.41523649;102.6474;192.7765;8.5219;111.8842;9.2368;39.03134058;51.41523649;0
1619;1619;39.03131882;51.4151765;103.9208;192.7765;6.844;111.8842;7.9634;39.03131882;51.4151765;0
1620;1620;39.03129013;51.41509737;104.725;192.7765;9.0275;116.8143;12.0893;39.03129013;51.41509737;0
1621;1621;39.03126418;51.41502583;102.622;192.7765;8.1609;116.8143;14.1923;39.03126418;51.41502583;0
1622;1622;39.03123542;51.41494652;102.9487;192.7765;9.0484;116.8143;13.8656;39.03123542;51.41494652;0
